Name,log(Rgas_lerr),log(Rgas),log(Rgas_uerr),Re,Re_err,Mstar,Mstar_err,MH2,MH2_err,MHI,MHI_err,Mgas,Mgas_err,Mbar,Mbar_err,VRout,VRout_err,Rgas,Rgas_err
C-zcos_z1_685,0.016322449,0.964913016,0.0171669,3.475418,1.0426255,15171554725,6991499873,17590400562,5223928703,2498577581,771515315,20913508746,5323752797,36085063471,25837006809,101.8922666,21.91319818,9.223866653,1.039309458
C-zcos_z1_690,0.019684254,1.138470666,0.020681314,3.250835,0.9752505,20942582871,9650959848,22312623942,6730924824,3100885631,971778642.1,26436801831,6853890596,47379384701,33726788586,159.7259321,46.49632989,13.75531899,1.047570041
C-zcos_z1_692,0.010511207,1.015059203,0.010572283,4.1659923,1.2497977,24045293968,11080780630,27789732606,8855491457,3835755469,1269468028,32891287379,9015009601,56936581347,40743256466,180.4907603,16.64213822,10.35283287,1.024570261
C-zcos_z1_693,0.03046168,1.058767887,0.032028361,4.155385,1.2466156,6998903764,3225301274,9133445304,2658223715,1340323048,406133718.2,10916074958,2712549321,17914978722,12967087043,128.2175568,40.17947383,11.44900874,1.074597255
C-zcos_z1_698,0.02116503,1.070918266,0.021854904,3.0274315,0.90822953,16635284825,7666029873,17819437924,5242889102,2503889123,765660652.6,21149610458,5340868788,37784895283,26907967663,122.3509087,38.57658089,11.7738437,1.050775901
C-zcos_z1_796,0.024402734,0.999151997,0.025231741,3.3286138,0.99858415,4064713663,1873139937,5493449140,1446327670,832834256.9,228598958.4,6601118701,1477938427,10665832365,7752203898,50.70937097,14.84526215,9.980493065,1.058808539
C-zcos_z1_925,0.014843657,1.029651966,0.01533424,3.7296395,1.118892,15171554725,6991499873,17640783105,5337469155,2493613179,784320016.1,20957288633,5438449206,36128843358,25872456776,154.5327326,25.8054407,10.70660957,1.035354362
E-zmus_z1_117,0.01707571,0.990412787,0.017583992,2.9573355,0.8872007,15596615395,7187380367,15381771711,4086898016,2188144801,604532509.4,18292004296,4165236704,33888619692,24038548895,74.12055557,13.77233735,9.781665031,1.040710474
E-zmus_z1_119,0.017390204,1.131258587,0.017382845,4.19094,1.257282,27354567188,12605791331,26628106120,7638638019,3685788961,1098236706,31530205438,7777036922,58884772627,41742378958,183.9100797,31.0809915,13.52877852,1.040846112
E-zmus_z1_12,0.014585619,1.166351825,0.015102122,3.91059,1.173177,62665781971,28878240540,60156958729,19494450502,7900828498,2654170028,70665060632,19811482178,1.33E+11,94448668726,228.6645706,30.70039427,14.66735572,1.034770281
E-zmus_z1_122,0.016933783,1.203949204,0.017342886,4.9662123,1.4898638,38817742712,17888360697,38310060237,12120418127,5133731642,1684970614,45137923320,12325853541,83955666032,59533597832,108.8864004,25.64352911,15.99370952,1.040251576
E-zmus_z1_125,0.022493347,1.026642438,0.022950499,2.5132022,0.75396067,12619162838,5815282414,14509873504,4390396627,2051537096,645312882,17238417841,4473500117,29857580679,21363668234,144.7025503,24.88834404,10.63267252,1.053712139
E-zmus_z1_127,0.023412181,1.10377597,0.024366549,4.0246596,1.2073978,12275247849,5656796244,12570611709,3387593406,1798953476,504213601.9,14963219832,3453331570,27238467681,19354060491,79.29482344,18.47695956,12.69918852,1.05654896
E-zmus_z1_146,0.034097768,1.152507379,0.036697336,3.146733,0.9440199,32887446455,15155505279,29972122709,8536634743,4103204282,1213383465,35429384404,8687835358,68316830859,48340722105,140.7767809,33.63679964,14.20716351,1.084924451
E-zmus_z1_166,0.012343923,0.972795178,0.012480261,2.4559138,0.73677415,29176318343,13445307992,30175919300,9439775971,4106978558,1333620689,35638200783,9604969397,64814519126,46057995040,147.3699332,27.7750735,9.392802222,1.028992235
E-zmus_z1_176,0.020154834,1.030550938,0.020434763,3.3691907,1.0107572,9931856852,4576892559,13130542692,4087761517,1886240090,610837752.2,15639242011,4167710531,25571098863,18526404703,103.6995875,25.04526398,10.72879478,1.047839632
E-zmus_z1_189,0.021561198,1.038292846,0.02220168,3.1578732,0.947362,9226361812,4251779637,10562248874,2840289726,1542849609,431867120.7,12614238854,2897785684,21840600666,15628332418,98.94111711,19.93169232,10.92176547,1.051675017
E-zmus_z1_207,0.017875634,1.083846364,0.017905879,4.284553,1.2853659,28643778434,13199897896,23592383386,5994289652,3265876630,861900204.2,27935999304,6102915258,56579777738,40011074718,113.1779679,35.76590351,12.12959677,1.042055277
E-zmus_z1_208,0.025822619,0.902442197,0.026933077,1.635211,0.49056333,2296309280,1058207041,3513703696,861777284.6,550771784.5,141033768.1,4246230170,881954894.4,6542539450,4827370606,95.09138039,19.68410375,7.988076168,1.062620531
E-zmus_z1_21,0.020146656,1.086487561,0.021290272,3.1547704,0.9464311,31119339260,14340709336,26986565125,7303039499,3713269060,1043524637,31925212974,7433748609,63044552234,44582872265,141.5967963,40.56110826,12.20358866,1.048863181
E-zmus_z1_219,0.017011479,1.10709184,0.017338868,3.3533795,1.0060139,26365149855,12149838643,31424636457,10362654457,4296746642,1471044250,37139309492,10545731649,63504459347,45546124274,174.3555999,40.90876321,12.79651883,1.040339779
E-zmus_z1_24,0.044323604,1.492902367,0.048847599,3.9,1.1700001,13092728075,6033515242,13854774072,3717442242,1992253277,556074131.9,16504470930,3790297260,29597199005,21066966776,139.6757685,28.1910489,31.11016879,1.113246895
E-zmus_z1_35,0.021318646,1.268250583,0.021660672,3.724687,1.1174061,24267787453,11183312190,20631023854,5169790580,2883790946,750881151.9,24466465812,5265366109,48734253265,34460607324,219.6936459,24.71548087,18.54601399,1.050726518
E-zmus_z1_55,0.037854622,1.348247401,0.041684029,3.5452166,1.063565,11403293430,5254973931,12303765249,3377443725,1769236730,505218804.2,14656850101,3443636281,26060143530,18570362299,136.6934115,16.82951099,22.29704968,1.09590661
E-zmus_z1_70,0.048483883,1.256624148,0.054572232,2.591769,0.7775307,29446237975,13569694920,25306348912,6814010225,3484064663,974225028.7,29940154913,6936110136,59386392888,41993973462,68.50273117,18.2164278,18.05610816,1.126000871
E-zmus_z1_86,0.01851154,1.036229359,0.019308499,2.1174657,0.6352398,5984529201,2757847558,8856855949,2601867394,1322690694,404838786.2,10616034572,2656995826,16600563773,12186664014,104.5487087,22.94803842,10.86999537,1.044504229
E-zmus_z1_97,0.010018482,0.899818644,0.010080262,2.8215117,0.8464536,14894636360,6863887723,19894491181,6527842441,2795942610,953482149.7,23613094852,6649878482,38507731212,27918245661,117.7178545,23.80085007,7.939966024,1.023409333
E-zmvvd_z1_19,0.033626618,0.943312683,0.03579681,4.895118,1.4685354,15886584827,7321006833,16887834458,5016965460,2364665415,729997818,20032839461,5110047318,35919424288,25567523039,96.5668094,15.9292881,8.776324718,1.083211021
E-zmvvd_z1_58,0.021835967,0.853106069,0.022585783,1.2108119,0.36324358,7889154294,3635554974,9795602686,2699006392,1443201550,414069578,11715060747,2754617905,19604215041,14123788577,109.4665266,22.84746564,7.130271542,1.052473179
E-zmvvd_z1_73,0.016881315,1.126488796,0.017473102,4.6029487,1.3808848,53092153360,24466430120,48894980107,14952052299,6525956898,2069999049,57574502781,15203401613,1.11E+11,78317304084,241.9147635,50.46037732,13.38100694,1.04034482
E-zmvvd_z1_77,0.0139128,0.961200816,0.01444917,3.148276,0.94448286,25646610096,11818714330,23664546708,6487959389,3287133286,936216655.3,28036433980,6606365170,53683044075,37997239896,73.40749284,23.39490034,9.145360212,1.033192078
E-zmvvd_z1_83,0.022751939,0.982163425,0.02375135,1.4549465,0.43648398,1892474267,872107957.3,3058719937,717763148.7,486297379.6,119216966.9,3705495452,735067858.4,5597969719,4160787833,77.09719791,22.01513897,9.597617219,1.054998717
S-CFHIZELS-SM14-104965,0.016419738,1.183027017,0.016792197,2.9492457,1.3595351,12735906827,5869081487,12554898092,3259616856,1811114322,489213632.6,14963680140,3323921305,27699586967,19649810331,157.6341984,27.99867374,15.24147567,1.038977177
S-CFHIZELS-SM14-107086,0.032001724,1.379332585,0.034162481,3.730886,1.7198534,22963093588,10582070778,17853795736,4294168245,2501847985,625327081.9,21181253556,4373966265,44144347145,31240185168,67.33574548,15.00334388,23.9514927,1.079154054
S-CFHIZELS-SM14-117442,0.013607853,1.124086125,0.013650028,2.0932713,0.9649504,10399923544,4792591495,10167579590,2509623013,1481659966,380642604.7,12138187345,2560176059,22538110889,15984179733,59.97181349,14.39297817,13.30718286,1.031879397
S-CFHIZELS-SM14-118544,0.015351394,1.012698409,0.015766314,2.9401493,1.3553419,7745157732,3569197112,8983581618,2375515659,1329448173,366128129.6,10751747688,2424911411,18496905420,13250945123,108.9339377,19.99011261,10.29670828,1.036475172
S-CFHIZELS-SM14-138499,0.011159067,1.065035077,0.011340394,2.1297607,0.98177123,10790225304,4972454057,13612673760,4065129030,1976798054,614341035.9,16241815173,4146430183,27032040477,19499372354,133.5412649,21.21794695,11.61542425,1.026241894
S-CFHIZELS-SM14-139428,0.021069354,1.261426332,0.021630971,3.7371938,1.7227613,3917692578,1805388285,5447378518,1411961397,835114993.2,225778699.1,6558081459,1443539563,10475774037,7639158825,86.72042487,19.08730111,18.25687039,1.050389213
S-CFHIZELS-SM14-145965,0.020756147,1.136577036,0.021377133,4.7825093,2.869506,10790225304,4972454057,12223017828,3482074244,1775559044,526400907.2,14584511357,3551760063,25374736661,18142131452,230.8115208,22.75719347,13.69547299,1.049703755
S-CFHIZELS-SM14-148830,0.023405355,1.252272394,0.02438142,2.1080093,0.9717443,12162705134,5604933242,13165586357,3638799925,1902209018,547020043.5,15695524351,3710818573,27858229485,19856507267,145.9126095,20.85725032,17.8760843,1.056558776
S-CFHIZELS-SM14-159913,0.024063865,1.157399311,0.025011144,2.9499652,1.7699791,2612342630,1203844530,4048242425,1045383573,633527413.6,170790985.6,4890833885,1069777945,7503176515,5544780438,141.6740094,15.86802987,14.36809898,1.058126918
S-CFHIZELS-SM14-164290,0.015808552,0.816957239,0.015956999,2.7790155,0,9840798965,4534930399,10736245106,0,1567362045,0,12820836626,inf,22661635591,16162152581,117.8295858,30.85154747,6.56080665,1.03724842
S-CFHIZELS-SM14-216212,0.027054434,1.136293902,0.028335576,2.7626717,0,2094258215,965095951.7,3092897665,0,490275564.2,0,3744964165,inf,5839222380,4290766140,50.03863413,19.58887908,13.68654728,1.065848497
S-CFHIZELS-SM14-228100,0.017604971,0.945555454,0.018150868,2.1381419,1.2828851,1945495622,896541761.2,3182155453,780305687.6,506147617.2,129665348,3855331784,799135572.4,5800827406,4318395116,59.2371377,15.50700986,8.821764384,1.04202468
S-CFHT-NBJ-2048,0.011845137,0.80451762,0.011763464,2.6084435,1.5650661,1358408841,625994857.8,2120217969,415833144.9,344145994.4,70580180.11,2577932141,426296949.4,3936340983,2913933545,53.03045805,18.89244988,6.375549473,1.027553169
S-NBJ-CFHT-1739,0.029470269,1.231561953,0.031282194,2.082567,0.960016,27103820906,12490240049,24322997759,6735420071,3382005944,972944565.2,28821065664,6858597644,55924886570,39563505074,221.4815075,42.53433373,17.04362434,1.072450304
S-NBJ-CFHT-1745,0.01940929,1.029370467,0.019955356,2.1171663,0.9759654,4977719809,2293880096,6523151604,1726447769,986313929.4,272117276.5,7834949130,1763974227,12812668939,9282463163,136.0871661,20.3093895,10.69967206,1.046363083
S-NBJ-CFHT-1759,0.019165318,1.030267096,0.019357708,3.1302242,1.8781346,21728504992,10013135941,23113185446,6995851852,3248728857,1021983875,27433994826,7126673318,49162499818,34996456982,349.336739,43.60586646,10.72178504,1.045349519
S-NBJ-CFHT-1770,0.021882786,1.078713664,0.022628623,2.0013447,0.9225744,5457953574,2515185979,7032486175,1816136448,1063920159,286420363.5,8447499986,1855657884,13905453561,10057311432,81.52711144,22.83588475,11.98708718,1.05258182
S-NBJ-CFHT-1774,0.01918251,0.672300834,0.019707071,2.7643955,0,5875296754,2707510025,7766980332,0,1164938380,0,9316348377,inf,15191645131,11014238922,82.46957311,20.47851382,4.702197152,1.045790928
S-NBJ-CFHT-1787,0.05350177,1.720657942,0.034948158,3.762009,1.7342005,18240233531,8405637572,17566659919,4809563093,2487628000,708075624.8,20875205160,4900895068,39115438691,27721477409,217.9748427,47.73075634,52.56031285,1.107449765
S-NBJ-CFHT-1793,0.027604534,0.887058367,0.028498627,4.528201,2.0873976,7465001516,3440092865,8728423212,2320551637,1292493370,357888960.3,10447439393,2368866519,17912440909,12840375287,77.46850463,16.60723564,7.710070809,1.066723373
S-NBJ-CFHT-1795,0.014824954,0.938339385,0.014964578,7.21296,4.327776,5559426853,2561947858,6880053197,1810870967,1035290553,283997559.1,8256989633,1849844211,13816416485,9954150126,46.32623995,17.84211805,8.676396396,1.034891385
S-NBJ-CFHT-C343,0.029618133,1.457789911,0.031551203,2.0962715,0.96633345,10691297668,4926865285,9918224020,2352717788,1443107295,356274967.2,11837556722,2399960571,22528854391,15950912042,147.6022098,38.46029965,28.69392183,1.072965463
S-zvipe_z1_1056,0.023565959,1.061692364,0.024611426,3.0692112,1.4148365,18751236277,8641122708,17895934428,4964502247,2523261537,727589985.1,21251872272,5057935898,40003108549,28341681972,139.6515751,25.04287081,11.5263649,1.057034123
S-zvipe_z1_1066,0.015431935,1.009270052,0.015747571,1.2744509,0.5874928,13584088881,6259948793,15963350252,5019744327,2254355972,736903173,18961643694,5114527574,32545732575,23325338204,153.2876944,26.18732081,10.21574518,1.036548868
S-zvipe_z1_1069,0.0172627,1.085063645,0.017890106,2.111762,0.97347414,20185052169,9301867359,17894280785,4705071831,2520899361,688963437.4,21247076935,4793469077,41432129103,29306562564,193.7821022,36.96890668,12.16364243,1.041301553
S-zvipe_z1_1070,0.012376005,0.83684643,0.012461602,5.798157,3.4788947,6745752740,3108641815,8125584015,2176055116,1211824230,338102459.9,9737310241,2222031642,16483062980,11845690809,149.8430682,44.10777764,6.868255294,1.029008128
S-zvipe_z1_1172,0.017477666,0.996721286,0.017820316,3.7403374,1.7242104,10593277028,4881694483,10933163540,2833904232,1591654180,429386626.5,13050063599,2890873635,23643340627,16808381187,72.08830936,20.99000283,9.924789085,1.04147542
S-zvipe_z1_1304,0.012385935,1.158523137,0.01265304,1.2737037,0.58714837,29993697066,13821980215,30886713680,9947787560,4198937773,1403731894,36471300918,10121463814,66464997984,47220521538,104.3486919,18.4030791,14.40532752,1.029246759
S-zvipe_z1_1315,0.022767224,1.307224416,0.023657197,2.99501,1.3806314,12275247849,5656796244,12463132412,3311302947,1798628977,497187220.5,14855308951,3376683384,27130556800,19270752808,164.8770049,21.80724068,20.28730768,1.054902785
S-zvipe_z1_1318,0.02518549,1.18913788,0.026439465,3.1471405,0,13836617479,6376321419,14216135278,0,2016138301,0,16897599219,inf,30734216697,21839891085,124.4435435,21.58612891,15.45745105,1.061238336
S-zvipe_z1_1322,0.013617202,1.070979847,0.013958371,2.5947118,1.5568272,21331943555,9830388735,20317701960,5869763488,2846449888,854561672.8,24103480311,5978788172,45435423866,32187413362,81.13658681,12.62975679,11.7755133,1.032256961
S-zvipe_z1_1530,0.011935748,0.95852403,0.011851049,2.990567,1.3785833,10496155066,4836937818,11251085275,3014555601,1636780950,456422886.9,13428003938,3075068454,23924159004,17043490280,50.71958274,19.11042263,9.089165881,1.027763999
S-zvipe_z1_1531,0.01974283,1.012326978,0.020278717,1.214008,0.55963004,93117182123,42911143836,68105326929,20593483917,8826527679,2765408654,79844608742,20919350279,1.73E+11,1.23E+11,82.33177693,18.24193209,10.28790577,1.047154723
S-zvipe_z1_1532,0.017766744,0.955041724,0.018488833,2.934177,0,5875296754,2707510025,7575803266,0,1129670744,0,9078265356,inf,14953562110,10813603184,58.51138,19.92747331,9.016577584,1.04262453
S-zvipe_z1_1538,0.017694811,1.030311929,0.018198705,2.8297935,1.6978761,7816824443,3602223246,8668470420,2341294538,1274725780,358484220.6,10363855707,2389347842,18180680151,12981226810,127.2741663,23.2248833,10.72289192,1.04218983
S-zvipe_z1_1540,0.046539906,1.658113467,0.049297004,2.2117953,1.0195873,8337392296,3842116266,9160776339,2439518092,1342955533,372321186.9,10946907198,2489268741,19284299494,13760337478,137.2061483,27.0407733,45.51069489,1.116659186
S-zvipe_z1_1542,0.011987783,1.012886776,0.012202239,2.112905,0.9740011,40274474332,18559665591,34067960292,9680892091,4642204171,1369373238,40242091840,9850719923,80516566173,56933814543,158.7259508,27.20380839,10.30117525,1.028241253
S-zvipe_z1_1543,0.018024838,1.209388419,0.018460571,2.1840549,1.0067996,31407289586,14473405339,28974167670,8493203592,3983331991,1212503411,34271999218,8644945418,65679288803,46486425648,118.4524554,23.91825539,16.19527844,1.042900221
S-zvipe_z1_1577,0.042947946,1.737570582,0.023790993,2.1835556,1.0065694,14224277281,6554966489,14103608783,3837638078,2015241778,570287684.1,16783880348,3911874474,31008157629,22000652347,138.5069669,31.15921641,54.6475356,1.080127663
S-zvipe_z1_1580,0.010455995,0.915234763,0.010632383,2.4587634,1.4752581,13964649070,6435322152,14452524001,4116052144,2066955308,612233309.3,17201574562,4195821895,31166223631,22156389395,95.53045216,19.77799577,8.226872439,1.024576046
S-zvipe_z1_1991,0.010721352,0.819766599,0.010781252,3.542403,2.125442,22963093588,10582070778,24318434166,7462323411,3401095060,1084480835,28841890596,7600438911,51804984184,36866764440,127.095377,15.06535063,6.603384695,1.025064759
S-zvipe_z1_2064,0.019755854,1.119192229,0.02008561,2.2665305,1.044819,38817742712,17888360697,37661969666,11760102615,5108800964,1655697087,44456674947,11964495693,83274417659,59018752076,150.5151974,20.2635815,13.15807111,1.046937517
S-zvipe_z1_2597,0.015790235,1.138480714,0.016065835,5.341929,3.2051578,4797666775,2210906348,7544378863,2359057107,1130178405,368244798.3,9047516142,2409361069,13845182918,10240857134,98.91834042,22.28083981,13.75563723,1.037356558
S-zvipe_z1_2603,0.019903037,1.121517415,0.02086864,2.123207,0.97875017,5715185029,2633725820,6584791372,1629528479,988200025,254842714.7,7899097405,1664404980,13614282435,9749824600,60.54553508,21.34281826,13.22870754,1.048059906
S-zvipe_z1_2740,0.022100391,1.011357543,0.023219867,1.2762972,0.76577836,16033556802,7388735853,16459242307,4723690903,2342665714,699112889,19574987707,4814334974,35608544509,25303262388,103.3212626,25.08945506,10.26496665,1.05356295
S-zvipe_z1_3488,0.047775224,1.296066634,0.055198788,1.2687074,0.5848452,21929560999,10105788479,21971960116,6752469562,3033018561,968083879.1,26005874802,6874127887,47935435801,34017806658,140.3921189,33.74312631,19.7727299,1.125907903
S-zvipe_z1_3500,0.054880933,1.231125028,0.061868313,1.2165413,0.7299248,5768068202,2658095946,6000749196,1387144149,899929848.1,216780189.7,7197655894,1416790725,12965724096,9223711896,35.09778019,11.92607195,17.02648611,1.143901621
S-zvipe_z1_817,0.02029461,0.832025419,0.021088635,3.5207057,2.1124234,2812095773,1295896670,3796532806,965904308.8,585222685.2,155335972.7,4574878977,987751684.1,7386974750,5370046582,30.23836088,11.94113147,6.792433873,1.048797887
S-zvipe_z1_819,0.020576637,0.731832908,0.021455969,3.301965,1.981179,1448873195,667683500.2,2329187866,557355584.2,371830228,92970867.79,2823722070,570907067.6,4272595265,3173742249,48.09855492,10.22887417,5.39303089,1.049582366
S-zvvd_z1_186,0.019875031,1.035489213,0.020923007,3.8056493,1.7543176,53092153360,24466430120,38179508147,10162534770,5131513960,1417164155,45004421714,10335844947,98096575075,69600105763,143.5108844,25.69150107,10.85148597,1.048091828
S-zvvd_z1_206,0.02472748,1.033835203,0.025951365,5.2066064,2.400127,29176318343,13445307992,23912283123,6299502459,3311804244,906253117.1,28316982767,6413775756,57493301111,40658443958,91.54644553,22.39299824,10.81023668,1.060082961
S-zvvd_z1_450,0.018676585,1.014760875,0.01900255,6.1531253,2.8364508,22963093588,10582070778,20315868547,5533560326,2836303162,802706209.8,24088151752,5635606273,47051245340,33279764452,66.20318226,19.86529145,10.34572368,1.044334434
S-zvvd_z1_475,0.019775295,1.06199475,0.020432199,3.2928438,1.517926,52605390476,24242115427,45008490392,13767803693,6002996806,1904655054,52992476144,13998909825,1.06E+11,74669469229,97.04418058,26.89442539,11.53439314,1.047379021
U-HiZ_z1_132,0.021768703,1.07381025,0.022849538,2.4271846,0.94784594,22752561881,10485051558,20123382960,5392861889,2810242316,782531260.2,23861005241,5492372385,46613567122,32970087098,65.34578418,16.06835455,11.85250781,1.052711718
U-HiZ_z1_139,0.022770168,0.920234814,0.023510296,1.8334421,0.715982,10790225304,4972454057,12347076078,3478886958,1789006187,524523438.2,14726454307,3548143570,25516679610,18256434990,129.986573,25.70123427,8.322136094,1.054727791
U-HiZ_z1_204,0.012157723,0.904776656,0.012140233,1.8285182,0.7140592,11092515006,5111758067,12174763010,3349821447,1762026959,504464315.4,14518258866,3416351988,25610773872,18270843704,141.1793017,21.84058471,8.031130003,1.028369005
U-HiZ_z1_205,0.024032553,1.185572366,0.025068541,2.4331105,0.9501601,29718706930,13695256650,23584446330,6106388407,3250697944,874086018.7,27907874595,6216065124,57626581525,40768259786,193.3819464,44.75070998,15.33106644,1.05815882
U-HiZ_z1_208,0.014591291,1.214324002,0.015018109,4.9710264,1.941248,9661180066,4452156712,11594916075,3295555836,1690485340,500102594.3,13843261578,3362007550,23504441643,16881181575,193.6978901,40.19440199,16.38038112,1.034676898
U-HiZ_z1_31,0.010884598,1.16839283,0.010913116,2.957641,1.1549958,6095792477,2809120957,8438521469,2418461723,1259742749,376154386.2,10113979325,2469664455,16209771802,11808948459,123.9050798,20.34440065,14.73644849,1.02541309
U-HiZ_z1_44,0.045321326,1.734925054,0.025425483,3.4721093,1.3559021,37759827560,17400842194,30358917112,8208291009,4141331605,1162392894,35866888147,8352610570,73626715707,52079153629,244.7290322,46.77499569,54.3156591,1.085143886
U-HiZ_z1_84,0.021928929,0.945298023,0.022740594,2.1870446,0,1663528425,766602961,2869532292,0,459056982.1,0,3480078078,inf,5143606504,3857236090,47.65409073,10.05526585,8.816536768,1.052773516
U-HiZ_z1_96,0.011923994,1.039426869,0.01206651,1.748568,1.0491409,32887446455,15155505279,29530630807,8752253957,4052280849,1247072138,34920164337,8908025764,67807610792,47968760789,302.1340543,46.42331264,10.95032146,1.028005073
U-zuds_z1_100,0.010325758,0.917038035,0.010537587,2.1460745,0,6442137059,2968726755,9136672093,0,1361849641,0,10947932116,inf,17390069175,12702690562,90.35794537,23.3265891,8.26110297,1.024310644
U-zuds_z1_113,0.00982997,0.830732864,0.009718026,2.3846338,0,2660910828,1226226188,4944745314,0,764013873.2,0,5960883766,inf,8621794594,6527831317,84.03650718,19.30908487,6.772248158,1.02276063
U-zuds_z1_118,0.021898801,0.849977687,0.02233618,3.3151658,1.9890995,15596615395,7187380367,16678115609,5282094593,2324872012,765009820.5,19770195385,5379196443,35366810780,25181640879,160.5091208,40.45431376,7.07909413,1.052246635
U-zuds_z1_139,0.013622837,0.933589473,0.013776345,1.9598911,0.76536196,10116490353,4661977121,12482574706,3737528429,1802868385,561648995.9,14880389658,3811445598,24996880010,17993592566,127.8687312,19.76879983,8.582019017,1.03204729
U-zuds_z1_147,0.012577969,1.762004751,0.005963514,3.6747413,1.4350324,33191757252,15295740669,28601289891,8132695032,3905423073,1152868509,33795502578,8275976301,66987259830,47369069486,161.1712975,47.92858046,57.8102372,1.021605762
U-zuds_z1_188,0.026430744,1.139119418,0.028031259,3.2073195,0.9621959,9931856852,4576892559,12794764610,3870043810,1847054898,581266682.7,15251347624,3946504659,25183204476,18200147936,73.46170777,19.60037354,13.77588212,1.064710994
U-zuds_z1_220,0.014897969,0.894695963,0.015328326,5.226306,3.1357837,1694456443,780855503.6,2974076729,801210864.1,471039710.4,132547930.4,3600559544,820375872,5295015986,3979348146,63.84170159,21.80420796,7.846861067,1.035412016
U-zudsp_z1_115,0.013821077,1.011743253,0.014083355,1.800763,0.7032204,16181916890,7457104558,17910530086,5225039671,2547467762,772757534.4,21298662210,5325161560,37480579100,26748597088,173.3458797,21.8292965,10.27408733,1.032647827
U-zudsp_z1_120,0.102172256,1.628723861,0.089330774,1.2405124,0.74430746,6039904642,2783366194,8189472948,2359842030,1224297901,367579499.1,9817789156,2409949954,15857693797,11526900363,219.4510387,40.64164377,42.53278897,1.246806267
U-zudsp_z1_55,0.012830554,0.869378118,0.012858552,2.380947,0.7142841,1710135416,788080836.9,3130985666,867596589.5,493116145.4,142691642.7,3786830139,888110492.4,5496965555,4155074686,85.23528768,18.76896457,7.402494917,1.03001738
U-zudsp_z1_79,0.014174349,0.910244782,0.014191519,3.5072389,2.1043434,3741363420,1724130608,5519537433,1508598026,847436138.2,241605633.2,6646627496,1542441085,10387990917,7627283745,56.51946937,15.18279678,8.132887813,1.033196519
U-zvipe_z1_1081,0.032964427,1.203323572,0.035737184,7.7281384,3.0179346,6383073845,2941508684,9150316215,2753890307,1355799454,424992833.2,10953529489,2811300164,17336603334,12677674865,40.37367531,17.38530214,15.97068603,1.082313357
U-zvipe_z1_1821,0.009654687,1.140862647,0.00993656,3.5039103,1.3683208,13092728075,6033515242,17040902381,5300121038,2445338988,791114764.9,20293203234,5403551732,33385931309,24150230350,139.9487713,22.80621881,13.83128872,1.022811604
U-zvipe_z1_1838,0.021427094,1.232291134,0.022365813,3.825385,1.4938607,4753680499,2190636175,6032435066,1504232506,915995866.5,238143742.7,7250709569,1537216338,12004390068,8670078866,80.42800109,20.21425756,17.07226463,1.051711704
U-zvipe_z1_247,0.020881145,0.990654499,0.021519784,3.488066,1.3621334,7328759666,3377308602,10462591927,3147838241,1546776177,484658592.9,12519804242,3213158804,19848563908,14507109171,138.1801695,32.17291371,9.787110672,1.050027278
U-zvipe_z1_249,0.010264989,0.993664246,0.010276285,1.924246,0.7514421,17580451641,8101590618,19146891100,5734962260,2695481833,839161247.1,22731881938,5842553948,40312333579,28736922875,207.5396633,38.494969,9.855172844,1.023930872
U-zvipe_z1_251,0.01368568,0.85285297,0.013673885,1.8301002,0.714677,11940705710,5502629359,15451893295,4734525277,2227885945,710195756.8,18414981602,4827828069,30355687312,21947482777,106.9426261,20.08777207,7.126117355,1.032000202
U-zvipe_z1_4550,0.014789838,1.058816562,0.015045127,1.9356444,0.7558933,24267787453,11183312190,23503801282,6890932156,3255688935,991481898.7,27833867566,7015970282,52101655019,36927627754,85.81977705,18.83659495,11.450292,1.034945549
U-zvipe_z1_4553,0.038457269,1.20485777,0.04207959,2.6497772,1.0347711,19634975527,9048375819,19881156628,5883652397,2773446501,852798909.5,23569840475,5991980167,43204816001,30676858443,148.7240648,36.47193936,16.02720421,1.09716566
U-zvipe_z1_4555,0.028187423,1.097937191,0.029997433,1.2161971,0.47494018,11615301383,5352673449,14110744164,4254902252,2025989573,635468125.8,16805310296,4338030649,28420611680,20428746422,126.9576078,20.39183619,12.52959956,1.069284744
U-zvipe_z1_4563,0.030772205,1.536758673,0.03229235,5.3542953,2.0909193,10990815899,5064892119,12884928330,3796442214,1853105368,567990670,15349558470,3870871262,26340374369,18878744114,142.8028153,15.70641498,34.41586372,1.075308164
U-zvipe_z1_4742,0.017327885,0.976232416,0.017946295,2.9701536,1.1598821,4932082759,2272849198,5993212966,1498315849,904256776.3,235635752.4,7195874478,1530740721,12127957238,8723878143,114.8563892,18.11812272,9.46743682,1.041447064
U-zvipe_z1_4766,0.022859981,1.123700934,0.023887577,3.180804,0.9542412,6039904642,2783366194,6198944573,1322521998,928969290.8,206522744.8,7434473730,1350744583,13474378371,9578718480,89.0090702,26.92779194,13.29538551,1.055295492
U-zvipe_z1_4773,0.02247151,0.89534695,0.02309539,1.6582869,0.4974861,4977719809,2293880096,5450391362,1231328787,820236027.5,193127247.6,6541305278,1257834349,11519025087,8219876474,121.5085191,21.36116713,7.858631964,1.053861556
U-zvipe_z1_4774,0.015696499,0.854982363,0.0162435,2.7743428,0.83230287,8730315361,4023186802,11857365604,3698578810,1711773966,555527499.4,14134024979,3771655719,22864340340,16612918720,59.56863034,11.21786048,7.161143272,1.037456952
